root	from	to	contribution	hard	full1500	full3500	full6000	short1500	short3500	three1500	three3500	soft	pinky	left	peak	peak_key
束	b	o	0.06773895329966469	0	0	21	193	0	3	1339	2637	70.49000000000032	10.460222684484457	54.32174529586554	8.098482622851263	l
殳	w	c	0.2708494550567898	0	0	21	193	0	3	1339	2637	70.50000000000033	10.460222684484457	54.38948424916521	8.098482622851263	l
乃	r	w	0.05601735017750993	0	0	21	193	0	3	1339	2637	70.51500000000033	10.460222684484457	54.38948424916521	8.098482622851263	l
夷	e	f	0.003385377276311344	0	0	21	193	0	3	1339	2637	70.51500000000034	10.460222684484457	54.38948424916521	8.098482622851263	l
永	o	f	0.022675817577901713	0	0	21	193	0	3	1339	2637	70.51500000000034	10.460222684484457	54.412160066743105	8.098482622851263	l
九	p	w	0.05253654006435758	0	0	21	193	0	3	1339	2637	70.51500000000034	10.407686144420099	54.44202078922956	8.098482622851263	l
长	b	f	0.23029601162222446	0	0	21	193	0	3	1339	2637	70.52500000000035	10.460222684484457	54.38948424916521	8.098482622851263	l
尧	k	r	0.030275170264484282	0	0	21	193	0	3	1339	2637	70.53000000000034	10.460222684484457	54.41975941942969	8.098482622851263	l
尧	k	o	0.030275170264484282	0	0	21	193	0	3	1339	2637	70.55000000000034	10.460222684484457	54.38948424916521	8.098482622851263	l
骨	z	u	0.02296978957852602	0	0	21	193	0	3	1339	2637	70.55500000000032	10.437252894905932	54.36651445958668	8.098482622851263	l
禸	n	k	0.04549606332608182	0	0	21	193	0	3	1339	2637	70.58000000000034	10.460222684484457	54.38948424916521	8.098482622851263	l
示	p	l	0.10561323831305398	0	0	21	193	0	3	1339	2637	70.63500000000033	10.354609446171402	54.38948424916521	8.204095861164316	l
殳	w	o	0.2708494550567898	0	0	21	193	0	3	1339	2637	70.65000000000033	10.460222684484457	54.11863479410842	8.098482622851263	l
禸	n	y	0.04549606332608182	0	0	21	193	0	3	1339	2637	70.67000000000036	10.460222684484457	54.38948424916521	8.098482622851263	l
瓦	g	e	0.032557131389254944	0	0	21	193	0	3	1339	2637	70.67500000000034	10.460222684484457	54.38948424916521	8.098482622851263	l
瓦	g	v	0.032557131389254944	0	0	21	193	0	3	1339	2637	70.70000000000034	10.460222684484457	54.38948424916521	8.098482622851263	l
暴	p	h	0.018047533186580644	0	0	21	193	0	3	1339	2637	70.71500000000034	10.442175151297876	54.38948424916521	8.098482622851263	l
厉	a	m	0.004835587592894463	0	0	21	193	0	3	1339	2637	70.72500000000035	10.455387096891563	54.384648661572314	8.098482622851263	l
甫	g	k	0.019731735380903375	0	0	21	193	0	3	1339	2637	70.75000000000036	10.460222684484457	54.3697525137843	8.098482622851263	l
利	i	y	0.08511758419020722	0	0	21	193	0	3	1339	2637	70.80000000000037	10.460222684484457	54.38948424916521	8.098482622851263	l
殳	w	h	0.2708494550567898	0	0	21	193	0	3	1339	2637	70.84000000000037	10.460222684484457	54.11863479410842	8.098482622851263	l
勿	n	y	0.15735750539555904	0	0	21	193	0	3	1339	2637	70.9100000000004	10.460222684484457	54.38948424916521	8.098482622851263	l
予	o	l	0.04294638265777754	0	0	21	193	0	3	1339	2637	70.95500000000034	10.460222684484457	54.38948424916521	8.14142900550904	l
夷	e	d	0.003385377276311344	0	0	21	193	0	3	1339	2637	70.97750000000042	10.460222684484457	54.3894842491652	8.098482622851263	l
殳	w	d	0.2708494550567898	0	0	21	193	0	3	1339	2637	71.01500000000043	10.460222684484457	54.3894842491652	8.098482622851263	l
矢	a	i	0.14355936067692635	0	0	21	193	0	3	1339	2637	71.40000000000045	10.316663323807532	54.245924888488275	8.098482622851263	l
儿	r	c	0.7431810258899094	0	0	21	193	0	3	1339	2637	72.39500000000054	10.460222684484457	54.38948424916521	8.098482622851263	l
及	m	h	0.2205341821812855	0	0	21	194	0	3	1339	2637	70.01500000000023	10.460222684484457	54.38948424916521	8.098482622851263	l
厉	a	y	0.004835587592894463	0	0	21	194	0	3	1339	2637	70.13500000000029	10.455387096891563	54.384648661572314	8.098482622851263	l
乃	r	p	0.05601735017750993	0	0	21	194	0	3	1339	2637	70.14000000000028	10.516240034661967	54.333466898987695	8.098482622851263	l
瓦	g	j	0.032557131389254944	0	0	21	194	0	3	1339	2637	70.16500000000029	10.460222684484457	54.35692711777595	8.098482622851263	l
来	k	t	0.48834023588883585	0	0	21	194	0	3	1339	2637	70.16500000000029	10.460222684484457	54.87782448505404	8.098482622851263	l
毛	v	f	0.32603832606917865	0	0	21	194	0	3	1339	2637	70.17500000000031	10.460222684484457	54.38948424916521	8.098482622851263	l
鬲	y	n	0.015112710730867316	0	0	21	194	0	3	1339	2637	70.2050000000003	10.460222684484457	54.38948424916521	8.098482622851263	l
甫	g	h	0.019731735380903375	0	0	21	194	0	3	1339	2637	70.2750000000003	10.460222684484457	54.3697525137843	8.098482622851263	l
九	p	s	0.05253654006435758	0	0	21	194	0	3	1339	2637	70.39000000000033	10.407686144420099	54.44202078922956	8.098482622851263	l
禸	n	p	0.04549606332608182	0	0	21	194	0	3	1339	2637	70.42500000000034	10.505718747810539	54.38948424916521	8.098482622851263	l
甫	g	n	0.019731735380903375	0	0	21	194	0	3	1339	2637	70.45000000000034	10.460222684484457	54.3697525137843	8.098482622851263	l
禸	n	f	0.04549606332608182	0	0	21	194	0	3	1339	2637	70.51000000000036	10.460222684484457	54.434980312491284	8.098482622851263	l
丽	o	h	0.15277425070971604	0	0	21	194	0	3	1339	2637	70.53000000000033	10.460222684484457	54.38948424916521	8.098482622851263	l
母	l	k	0.1358596181185536	0	0	21	194	0	3	1339	2637	70.54000000000033	10.460222684484457	54.38948424916521	7.962623004732709	l
殳	w	g	0.2708494550567898	0	0	21	194	0	3	1339	2637	70.81500000000037	10.460222684484457	54.38948424916521	8.098482622851263	l
禸	n	s	0.04549606332608182	0	0	21	194	0	3	1339	2637	70.8150000000004	10.460222684484457	54.434980312491284	8.098482622851263	l
殳	w	k	0.2708494550567898	0	0	21	194	0	3	1339	2637	70.86500000000035	10.460222684484457	54.11863479410842	8.098482622851263	l
囗	l	a	0.29228734238277077	0	0	21	195	0	3	1339	2637	69.89500000000022	10.752510026867228	54.68177159154798	7.806195280468492	l
禸	n	t	0.04549606332608182	0	0	21	195	0	3	1339	2637	70.08000000000028	10.460222684484457	54.434980312491284	8.098482622851263	l
瓦	g	s	0.032557131389254944	0	0	21	195	0	3	1339	2637	70.46500000000034	10.460222684484457	54.38948424916521	8.098482622851263	l
夷	e	p	0.003385377276311344	0	0	21	195	0	3	1339	2637	70.76500000000036	10.463608061760768	54.38609887188889	8.098482622851263	l
骨	z	q	0.02296978957852602	0	0	21	196	0	3	1339	2637	70.27500000000032	10.460222684484457	54.38948424916521	8.098482622851263	l
骨	z	s	0.02296978957852602	0	0	21	196	0	3	1339	2637	70.29500000000031	10.437252894905932	54.38948424916521	8.098482622851263	l
豕	d	c	0.1655602482042918	0	0	21	198	0	3	1339	2637	70.20750000000032	10.460222684484457	54.38948424916521	8.098482622851263	l
尸	c	i	0.3619827382361654	0	0	21	189	0	3	1339	2636	71.26250000000043	10.460222684484457	54.02750151092904	8.098482622851263	l
鬼	t	w	0.027571504262519655	0	0	21	190	0	3	1339	2636	70.44000000000034	10.460222684484457	54.38948424916521	8.098482622851263	l
鬼	t	d	0.027571504262519655	0	0	21	190	0	3	1339	2636	70.56750000000034	10.460222684484457	54.38948424916521	8.098482622851263	l
予	o	e	0.04294638265777754	0	0	21	191	0	3	1339	2636	70.31500000000032	10.460222684484457	54.43243063182298	8.098482622851263	l
鬼	t	c	0.027571504262519655	0	0	21	191	0	3	1339	2636	70.33000000000033	10.460222684484457	54.38948424916521	8.098482622851263	l
龙	t	a	0.6101005000171068	0	0	21	191	0	3	1339	2636	70.40000000000033	11.070323184501564	54.38948424916521	8.098482622851263	l
鬼	t	k	0.027571504262519655	0	0	21	191	0	3	1339	2636	70.43500000000034	10.460222684484457	54.36191274490268	8.098482622851263	l
予	o	d	0.04294638265777754	0	0	21	191	0	3	1339	2636	70.59000000000033	10.460222684484457	54.43243063182298	8.098482622851263	l
鬼	t	i	0.027571504262519655	0	0	21	191	0	3	1339	2636	70.67500000000034	10.460222684484457	54.36191274490268	8.098482622851263	l
古	t	y	0.10981759707552387	0	0	21	191	0	3	1339	2636	70.68750000000034	10.460222684484457	54.27966665208968	8.098482622851263	l
束	b	e	0.06773895329966469	0	0	21	191	0	3	1339	2636	70.69000000000032	10.460222684484457	54.38948424916521	8.098482622851263	l
鬼	t	e	0.027571504262519655	0	0	21	191	0	3	1339	2636	70.71500000000034	10.460222684484457	54.38948424916521	8.098482622851263	l
耳	b	j	0.09076422201334158	0	0	21	191	0	3	1339	2636	70.74000000000035	10.460222684484457	54.298720027151866	8.098482622851263	l
龙	t	m	0.6101005000171068	0	0	21	191	0	3	1339	2636	70.85000000000038	10.460222684484457	53.779383749148096	8.098482622851263	l
古	t	j	0.10981759707552387	0	0	21	191	0	3	1339	2636	70.88500000000039	10.460222684484457	54.27966665208968	8.098482622851263	l
里	v	k	0.44329205058447957	0	0	21	191	0	3	1339	2636	71.0550000000004	10.460222684484457	53.946192198580725	8.098482622851263	l
弗	p	t	0.04766682824287318	0	0	21	192	0	3	1339	2636	70.06500000000025	10.412555856241584	54.437151077408075	8.098482622851263	l
兔	a	o	0.04174214041537118	0	0	21	192	0	3	1339	2636	70.0650000000003	10.418480544069087	54.347742108749834	8.098482622851263	l
利	i	k	0.08511758419020722	0	0	21	192	0	3	1339	2636	70.07500000000026	10.460222684484457	54.38948424916521	8.098482622851263	l
行	b	a	0.16392012396473687	0	0	21	192	0	3	1339	2636	70.07750000000026	10.624142808449195	54.38948424916521	8.098482622851263	l
莫	b	z	0.05458694817258361	0	0	21	192	0	3	1339	2636	70.10500000000026	10.514809632657041	54.38948424916521	8.098482622851263	l
牙	d	z	0.06283182577838411	0	0	21	192	0	3	1339	2636	70.10500000000027	10.523054510262842	54.38948424916521	8.098482622851263	l
付	j	q	0.03603542332865313	0	0	21	192	0	3	1339	2636	70.10500000000027	10.49625810781311	54.425519672493856	8.098482622851263	l
厉	a	j	0.004835587592894463	0	0	21	192	0	3	1339	2636	70.12500000000028	10.455387096891563	54.384648661572314	8.098482622851263	l
居	o	a	0.06751840490070718	0	0	21	192	0	3	1339	2636	70.12500000000028	10.527741089385165	54.45700265406591	8.098482622851263	l
豕	d	u	0.1655602482042918	0	0	21	192	0	3	1339	2636	70.12750000000024	10.460222684484457	54.22392400096091	8.098482622851263	l
牙	d	w	0.06283182577838411	0	0	21	192	0	3	1339	2636	70.13000000000028	10.460222684484457	54.3894842491652	8.098482622851263	l
牙	d	v	0.06283182577838411	0	0	21	192	0	3	1339	2636	70.13000000000028	10.460222684484457	54.38948424916521	8.098482622851263	l
长	b	n	0.23029601162222446	0	0	21	192	0	3	1339	2636	70.14000000000028	10.460222684484457	54.15918823754298	8.098482622851263	l
利	i	j	0.08511758419020722	0	0	21	192	0	3	1339	2636	70.15000000000029	10.460222684484457	54.38948424916521	8.098482622851263	l
长	b	g	0.23029601162222446	0	0	21	192	0	3	1339	2636	70.15000000000029	10.460222684484457	54.38948424916521	8.098482622851263	l
单	o	c	0.06613390503940997	0	0	21	192	0	3	1339	2636	70.15500000000029	10.460222684484457	54.455618154204615	8.098482622851263	l
牙	d	p	0.06283182577838411	0	0	21	192	0	3	1339	2636	70.1550000000003	10.523054510262842	54.32665242338682	8.098482622851263	l
瓦	g	n	0.032557131389254944	0	0	21	192	0	3	1339	2636	70.16500000000029	10.460222684484457	54.35692711777595	8.098482622851263	l
刍	g	k	0.014046234403767687	0	0	21	192	0	3	1339	2636	70.16500000000029	10.460222684484457	54.375438014761436	8.098482622851263	l
暴	p	o	0.018047533186580644	0	0	21	192	0	3	1339	2636	70.16500000000029	10.442175151297876	54.38948424916521	8.098482622851263	l
厉	a	e	0.004835587592894463	0	0	21	192	0	3	1339	2636	70.16500000000029	10.455387096891563	54.38948424916521	8.098482622851263	l
象	k	h	0.07319918678057127	0	0	21	192	0	3	1339	2636	70.16500000000029	10.460222684484457	54.38948424916521	8.098482622851263	l
象	k	j	0.07319918678057127	0	0	21	192	0	3	1339	2636	70.16500000000029	10.460222684484457	54.38948424916521	8.098482622851263	l
象	k	n	0.07319918678057127	0	0	21	192	0	3	1339	2636	70.16500000000029	10.460222684484457	54.38948424916521	8.098482622851263	l
瓦	g	b	0.032557131389254944	0	0	21	192	0	3	1339	2636	70.16500000000029	10.460222684484457	54.38948424916521	8.098482622851263	l
鬲	y	o	0.015112710730867316	0	0	21	192	0	3	1339	2636	70.16500000000029	10.460222684484457	54.38948424916521	8.098482622851263	l
长	b	s	0.23029601162222446	0	0	21	192	0	3	1339	2636	70.16500000000029	10.460222684484457	54.38948424916521	8.098482622851263	l
尧	k	p	0.030275170264484282	0	0	21	192	0	3	1339	2636	70.16500000000029	10.490497854748941	54.38948424916521	8.098482622851263	l
鬲	y	r	0.015112710730867316	0	0	21	192	0	3	1339	2636	70.16500000000029	10.460222684484457	54.40459695989607	8.098482622851263	l
丘	y	e	0.016090753554474133	0	0	21	192	0	3	1339	2636	70.16500000000029	10.460222684484457	54.40557500271968	8.098482622851263	l
丘	y	t	0.016090753554474133	0	0	21	192	0	3	1339	2636	70.16500000000029	10.460222684484457	54.40557500271968	8.098482622851263	l
暴	p	t	0.018047533186580644	0	0	21	192	0	3	1339	2636	70.16500000000029	10.442175151297876	54.40753178235178	8.098482622851263	l
永	o	c	0.022675817577901713	0	0	21	192	0	3	1339	2636	70.16500000000029	10.460222684484457	54.412160066743105	8.098482622851263	l
五	o	z	0.06901542945535005	0	0	21	192	0	3	1339	2636	70.16500000000029	10.529238113939808	54.458499678620555	8.098482622851263	l
专	n	q	0.07592367232932232	0	0	21	192	0	3	1339	2636	70.16500000000029	10.53614635681378	54.465407921494524	8.098482622851263	l
兔	a	p	0.04174214041537118	0	0	21	192	0	3	1339	2636	70.16500000000032	10.460222684484457	54.347742108749834	8.098482622851263	l
乃	r	g	0.05601735017750993	0	0	21	192	0	3	1339	2636	70.1750000000003	10.460222684484457	54.38948424916521	8.098482622851263	l
予	o	p	0.04294638265777754	0	0	21	192	0	3	1339	2636	70.1750000000003	10.503169067142235	54.38948424916521	8.098482622851263	l
居	o	f	0.06751840490070718	0	0	21	192	0	3	1339	2636	70.17500000000031	10.460222684484457	54.45700265406591	8.098482622851263	l
乃	r	o	0.05601735017750993	0	0	21	192	0	3	1339	2636	70.18000000000029	10.460222684484457	54.333466898987695	8.098482622851263	l
单	o	s	0.06613390503940997	0	0	21	192	0	3	1339	2636	70.18000000000029	10.460222684484457	54.455618154204615	8.098482622851263	l
民	n	k	0.04465562779266337	0	0	21	192	0	3	1339	2636	70.1800000000003	10.460222684484457	54.38948424916521	8.098482622851263	l
臣	o	i	0.020559639529970378	0	0	21	192	0	3	1339	2636	70.1900000000003	10.460222684484457	54.38948424916521	8.098482622851263	l
尧	k	n	0.030275170264484282	0	0	21	192	0	3	1339	2636	70.1900000000003	10.460222684484457	54.38948424916521	8.098482622851263	l
鬲	y	s	0.015112710730867316	0	0	21	192	0	3	1339	2636	70.1900000000003	10.460222684484457	54.40459695989607	8.098482622851263	l
丘	y	a	0.016090753554474133	0	0	21	192	0	3	1339	2636	70.1900000000003	10.476313438038932	54.40557500271968	8.098482622851263	l
弟	p	z	0.11420925244651238	0	0	21	192	0	3	1339	2636	70.1900000000003	10.460222684484457	54.503693501611714	8.098482622851263	l
乃	r	e	0.05601735017750993	0	0	21	192	0	3	1339	2636	70.2025000000003	10.460222684484457	54.38948424916521	8.098482622851263	l
也	l	g	1.4588985117384918	0	0	21	192	0	3	1339	2636	70.2050000000003	10.460222684484457	55.8483827609037	6.837837075526247	k
尧	k	m	0.030275170264484282	0	0	21	192	0	3	1339	2636	70.2050000000003	10.460222684484457	54.38948424916521	8.098482622851263	l
臣	o	c	0.020559639529970378	0	0	21	192	0	3	1339	2636	70.2150000000003	10.460222684484457	54.41004388869517	8.098482622851263	l
臣	o	d	0.020559639529970378	0	0	21	192	0	3	1339	2636	70.2150000000003	10.460222684484457	54.41004388869517	8.098482622851263	l
五	o	m	0.06901542945535005	0	0	21	192	0	3	1339	2636	70.21500000000032	10.460222684484457	54.38948424916521	8.098482622851263	l
兼	h	q	0.026696964328651058	0	0	21	192	0	3	1339	2636	70.21500000000032	10.486919648813108	54.41618121349386	8.098482622851263	l
尧	k	a	0.030275170264484282	0	0	21	192	0	3	1339	2636	70.21500000000032	10.490497854748941	54.41975941942969	8.098482622851263	l
居	o	s	0.06751840490070718	0	0	21	192	0	3	1339	2636	70.21500000000032	10.460222684484457	54.45700265406591	8.098482622851263	l
象	k	r	0.07319918678057127	0	0	21	192	0	3	1339	2636	70.21500000000032	10.460222684484457	54.46268343594578	8.098482622851263	l
居	o	p	0.06751840490070718	0	0	21	192	0	3	1339	2636	70.22500000000028	10.527741089385165	54.38948424916521	8.098482622851263	l
厉	a	k	0.004835587592894463	0	0	21	192	0	3	1339	2636	70.2250000000003	10.455387096891563	54.384648661572314	8.098482622851263	l
厉	a	g	0.004835587592894463	0	0	21	192	0	3	1339	2636	70.2250000000003	10.455387096891563	54.38948424916521	8.098482622851263	l
瓦	g	x	0.032557131389254944	0	0	21	192	0	3	1339	2636	70.2275000000003	10.460222684484457	54.38948424916521	8.098482622851263	l
九	p	x	0.05253654006435758	0	0	21	192	0	3	1339	2636	70.24000000000031	10.407686144420099	54.44202078922956	8.098482622851263	l
厉	a	p	0.004835587592894463	0	0	21	192	0	3	1339	2636	70.25000000000031	10.460222684484457	54.384648661572314	8.098482622851263	l
利	i	x	0.08511758419020722	0	0	21	192	0	3	1339	2636	70.25000000000031	10.460222684484457	54.47460183335541	8.098482622851263	l
兔	a	i	0.04174214041537118	0	0	21	192	0	3	1339	2636	70.25250000000032	10.418480544069087	54.347742108749834	8.098482622851263	l
牙	d	n	0.06283182577838411	0	0	21	192	0	3	1339	2636	70.25500000000032	10.460222684484457	54.32665242338682	8.098482622851263	l
牙	d	j	0.06283182577838411	0	0	21	192	0	3	1339	2636	70.26500000000033	10.460222684484457	54.32665242338682	8.098482622851263	l
单	o	t	0.06613390503940997	0	0	21	192	0	3	1339	2636	70.27500000000029	10.460222684484457	54.455618154204615	8.098482622851263	l
厉	a	x	0.004835587592894463	0	0	21	192	0	3	1339	2636	70.27500000000032	10.455387096891563	54.38948424916521	8.098482622851263	l
居	o	w	0.06751840490070718	0	0	21	192	0	3	1339	2636	70.28500000000032	10.460222684484457	54.45700265406591	8.098482622851263	l
黑	j	g	0.06430874459927324	0	0	21	192	0	3	1339	2636	70.2875000000003	10.460222684484457	54.45379299376448	8.098482622851263	l
丘	y	k	0.016090753554474133	0	0	21	192	0	3	1339	2636	70.29000000000032	10.460222684484457	54.38948424916521	8.098482622851263	l
乃	r	k	0.05601735017750993	0	0	21	192	0	3	1339	2636	70.31000000000033	10.460222684484457	54.333466898987695	8.098482622851263	l
付	j	r	0.03603542332865313	0	0	21	192	0	3	1339	2636	70.3150000000003	10.460222684484457	54.425519672493856	8.098482622851263	l
母	l	a	0.1358596181185536	0	0	21	192	0	3	1339	2636	70.31500000000031	10.596082302603012	54.52534386728376	7.962623004732709	l
黑	j	e	0.06430874459927324	0	0	21	192	0	3	1339	2636	70.31500000000032	10.460222684484457	54.45379299376448	8.098482622851263	l
兔	a	x	0.04174214041537118	0	0	21	192	0	3	1339	2636	70.31500000000034	10.418480544069087	54.38948424916521	8.098482622851263	l
无	v	q	0.11151209007440102	0	0	21	192	0	3	1339	2636	70.3250000000003	10.571734774558859	54.38948424916521	8.098482622851263	l
弗	p	x	0.04766682824287318	0	0	21	192	0	3	1339	2636	70.34000000000032	10.412555856241584	54.437151077408075	8.098482622851263	l
兔	a	v	0.04174214041537118	0	0	21	192	0	3	1339	2636	70.34000000000034	10.418480544069087	54.38948424916521	8.098482622851263	l
黑	j	m	0.06430874459927324	0	0	21	192	0	3	1339	2636	70.35250000000032	10.460222684484457	54.38948424916521	8.098482622851263	l
也	l	w	1.4588985117384918	0	0	21	192	0	3	1339	2636	70.36500000000031	10.460222684484457	55.8483827609037	6.837837075526247	k
弟	p	c	0.11420925244651238	0	0	21	192	0	3	1339	2636	70.36500000000031	10.346013432037944	54.503693501611714	8.098482622851263	l
牙	d	k	0.06283182577838411	0	0	21	192	0	3	1339	2636	70.36500000000032	10.460222684484457	54.32665242338682	8.098482622851263	l
兼	h	y	0.026696964328651058	0	0	21	192	0	3	1339	2636	70.36500000000032	10.460222684484457	54.38948424916521	8.098482622851263	l
龙	t	y	0.6101005000171068	0	0	21	192	0	3	1339	2636	70.37000000000033	10.460222684484457	53.779383749148096	8.098482622851263	l
利	i	h	0.08511758419020722	0	0	21	192	0	3	1339	2636	70.37500000000033	10.460222684484457	54.38948424916521	8.098482622851263	l
厉	a	z	0.004835587592894463	0	0	21	192	0	3	1339	2636	70.38750000000033	10.460222684484458	54.38948424916521	8.098482622851263	l
母	l	h	0.1358596181185536	0	0	21	192	0	3	1339	2636	70.39000000000033	10.460222684484457	54.38948424916521	7.962623004732709	l
击	t	z	0.04729110482186751	0	0	21	192	0	3	1339	2636	70.39250000000033	10.507513789306326	54.38948424916521	8.098482622851263	l
居	o	j	0.06751840490070718	0	0	21	192	0	3	1339	2636	70.40000000000033	10.460222684484457	54.38948424916521	8.098482622851263	l
母	l	g	0.1358596181185536	0	0	21	192	0	3	1339	2636	70.40250000000033	10.460222684484457	54.52534386728376	7.962623004732709	l
俞	b	f	0.022768434818891608	0	0	21	192	0	3	1339	2636	70.40250000000033	10.460222684484457	54.38948424916521	8.098482622851263	l
兼	h	j	0.026696964328651058	0	0	21	192	0	3	1339	2636	70.41500000000033	10.460222684484457	54.38948424916521	8.098482622851263	l
尧	k	u	0.030275170264484282	0	0	21	192	0	3	1339	2636	70.41500000000033	10.460222684484457	54.38948424916521	8.098482622851263	l
母	l	i	0.1358596181185536	0	0	21	192	0	3	1339	2636	70.42000000000034	10.460222684484457	54.38948424916521	7.962623004732709	l
厉	a	d	0.004835587592894463	0	0	21	192	0	3	1339	2636	70.42500000000034	10.455387096891563	54.38948424916521	8.098482622851263	l
向	t	g	0.19646789647200782	0	0	21	192	0	3	1339	2636	70.42500000000034	10.460222684484457	54.38948424916521	8.098482622851263	l
行	b	u	0.16392012396473687	0	0	21	192	0	3	1339	2636	70.42750000000034	10.460222684484457	54.225564125200464	8.098482622851263	l
俞	b	e	0.022768434818891608	0	0	21	192	0	3	1339	2636	70.42750000000034	10.460222684484457	54.38948424916521	8.098482622851263	l
臣	o	v	0.020559639529970378	0	0	21	192	0	3	1339	2636	70.44000000000034	10.460222684484457	54.41004388869517	8.098482622851263	l
尧	k	g	0.030275170264484282	0	0	21	192	0	3	1339	2636	70.44000000000034	10.460222684484457	54.41975941942969	8.098482622851263	l
厉	a	u	0.004835587592894463	0	0	21	192	0	3	1339	2636	70.46000000000033	10.455387096891563	54.384648661572314	8.098482622851263	l
尧	k	s	0.030275170264484282	0	0	21	192	0	3	1339	2636	70.46500000000033	10.460222684484457	54.41975941942969	8.098482622851263	l
无	v	m	0.11151209007440102	0	0	21	192	0	3	1339	2636	70.46500000000034	10.460222684484457	54.2779721590908	8.098482622851263	l
丘	y	f	0.016090753554474133	0	0	21	192	0	3	1339	2636	70.50250000000034	10.460222684484457	54.40557500271968	8.098482622851263	l
暴	p	l	0.018047533186580644	0	0	21	192	0	3	1339	2636	70.52750000000033	10.442175151297876	54.38948424916521	8.116530156037843	l
母	l	c	0.1358596181185536	0	0	21	192	0	3	1339	2636	70.54000000000033	10.460222684484457	54.52534386728376	7.962623004732709	l
居	o	h	0.06751840490070718	0	0	21	192	0	3	1339	2636	70.56500000000032	10.460222684484457	54.38948424916521	8.098482622851263	l
行	b	l	0.16392012396473687	0	0	21	192	0	3	1339	2636	70.57750000000033	10.460222684484457	54.225564125200464	8.262402746816	l
至	n	d	0.4594622951513982	0	0	21	192	0	3	1339	2636	70.58000000000033	10.460222684484457	54.848946544316604	8.098482622851263	l
兔	a	s	0.04174214041537118	0	0	21	192	0	3	1339	2636	70.58000000000034	10.418480544069087	54.38948424916521	8.098482622851263	l
卵	k	x	0.03445541800896151	0	0	21	192	0	3	1339	2636	70.59000000000033	10.460222684484457	54.42393966717417	8.098482622851263	l
莫	b	f	0.05458694817258361	0	0	21	192	0	3	1339	2636	70.61500000000034	10.460222684484457	54.38948424916521	8.098482622851263	l
兔	a	c	0.04174214041537118	0	0	21	192	0	3	1339	2636	70.61500000000035	10.418480544069087	54.38948424916521	8.098482622851263	l
予	o	x	0.04294638265777754	0	0	21	192	0	3	1339	2636	70.63250000000035	10.460222684484457	54.43243063182298	8.098482622851263	l
长	b	o	0.23029601162222446	0	0	21	192	0	3	1339	2636	70.64000000000033	10.460222684484457	54.15918823754298	8.098482622851263	l
勿	n	z	0.15735750539555904	0	0	21	192	0	3	1339	2636	70.64000000000033	10.617580189880016	54.546841754560766	8.098482622851263	l
音	z	u	0.06132423282522965	0	0	21	192	0	3	1339	2636	70.64500000000034	10.398898451659228	54.32816001633998	8.098482622851263	l
黑	j	u	0.06430874459927324	0	0	21	192	0	3	1339	2636	70.65000000000033	10.460222684484457	54.38948424916521	8.098482622851263	l
丽	o	x	0.15277425070971604	0	0	21	192	0	3	1339	2636	70.66000000000032	10.460222684484457	54.54225849987492	8.098482622851263	l
乃	r	y	0.05601735017750993	0	0	21	192	0	3	1339	2636	70.66500000000033	10.460222684484457	54.333466898987695	8.098482622851263	l
俞	b	u	0.022768434818891608	0	0	21	192	0	3	1339	2636	70.66500000000033	10.460222684484457	54.366715814346314	8.098482622851263	l
弟	p	i	0.11420925244651238	0	0	21	192	0	3	1339	2636	70.67500000000034	10.346013432037944	54.38948424916521	8.098482622851263	l
向	t	h	0.19646789647200782	0	0	21	192	0	3	1339	2636	70.70000000000033	10.460222684484457	54.1930163526932	8.098482622851263	l
行	b	j	0.16392012396473687	0	0	21	192	0	3	1339	2636	70.70250000000034	10.460222684484457	54.225564125200464	8.098482622851263	l
俞	b	z	0.022768434818891608	0	0	21	192	0	3	1339	2636	70.72750000000035	10.48299111930335	54.38948424916521	8.098482622851263	l
黑	j	h	0.06430874459927324	0	0	21	192	0	3	1339	2636	70.76500000000037	10.460222684484457	54.38948424916521	8.098482622851263	l
单	o	g	0.06613390503940997	0	0	21	192	0	3	1339	2636	70.77000000000035	10.460222684484457	54.455618154204615	8.098482622851263	l
勿	n	m	0.15735750539555904	0	0	21	192	0	3	1339	2636	70.77500000000033	10.460222684484457	54.38948424916521	8.098482622851263	l
臣	o	g	0.020559639529970378	0	0	21	192	0	3	1339	2636	70.78000000000036	10.460222684484457	54.41004388869518	8.098482622851263	l
弟	p	f	0.11420925244651238	0	0	21	192	0	3	1339	2636	70.80000000000037	10.346013432037944	54.503693501611714	8.098482622851263	l
卵	k	j	0.03445541800896151	0	0	21	192	0	3	1339	2636	70.84000000000034	10.460222684484457	54.38948424916521	8.098482622851263	l
臣	o	u	0.020559639529970378	0	0	21	192	0	3	1339	2636	70.86250000000038	10.460222684484457	54.38948424916521	8.098482622851263	l
单	o	u	0.06613390503940997	0	0	21	192	0	3	1339	2636	70.87000000000037	10.460222684484457	54.38948424916521	8.098482622851263	l
辛	s	z	0.022076274114872087	0	0	21	192	0	3	1339	2636	70.91500000000039	10.48229895859933	54.38948424916521	8.098482622851263	l
尧	k	d	0.030275170264484282	0	0	21	192	0	3	1339	2636	71.15000000000042	10.460222684484457	54.41975941942969	8.098482622851263	l
勿	n	j	0.15735750539555904	0	0	21	192	0	3	1339	2636	71.27250000000043	10.460222684484457	54.38948424916521	8.098482622851263	l
