word	code	source	thuocl_df	xinhua	keep_reason	corpus_source_count	corpus_total_count	idiom_dual	ime_dual
方差分析	fifx	简单鹤		0		0	0	0	0
非常复杂	fifz	简单鹤		0		0	0	0	0
非常尴尬	figg	简单鹤		0		0	0	0	0
非常关键	figj	简单鹤		0		0	0	0	0
非常感激	figj	简单鹤		0		0	0	0	0
房产管理	figl	简单鹤		0		0	0	0	0
非常关注	figv	简单鹤		0		0	0	0	0
非常火爆	fihb	简单鹤		0		0	0	0	0
付出很多	fihd	简单鹤		0		0	0	0	0
付出行动	fihd	简单鹤		0		0	0	0	0
非常好的	fihd	简单鹤		0		0	0	0	0
非常好看	fihk	简单鹤		0		0	0	0	0
非常合理	fihl	简单鹤		0		0	0	0	0
非常好奇	fihq	简单鹤		0		0	0	0	0
非常合适	fihu	简单鹤		0		0	0	0	0
发出号召	fihv	简单鹤		0		0	0	0	0
非常好笑	fihx	简单鹤		0		0	0	0	0
非常活跃	fihy	简单鹤		0		0	0	0	0
非常出色	fiis	简单鹤		0		0	0	0	0
非常骄傲	fija	简单鹤		0		0	0	0	0
非常激动	fijd	简单鹤		0		0	0	0	0
非常简单	fijd	简单鹤		0		0	0	0	0
发出惊呼	fijh	简单鹤		0		0	0	0	0
非蠢即坏	fijh	简单鹤		0		0	0	0	0
非常积极	fijj	简单鹤		0		0	0	0	0
非常讲究	fijj	简单鹤		0		0	0	0	0
非常激烈	fijl	简单鹤		0		0	0	0	0
非常坚强	fijq	简单鹤		0		0	0	0	0
非常惊人	fijr	简单鹤		0		0	0	0	0
非常棘手	fiju	简单鹤		0		0	0	0	0
非常紧张	fijv	简单鹤		0		0	0	0	0
非常绝望	fijw	简单鹤		0		0	0	0	0
非常可爱	fika	简单鹤		0		0	0	0	0
非常恐怖	fikb	简单鹤		0		0	0	0	0
丰巢快递	fikd	简单鹤		0		0	0	0	0
非常肯定	fikd	简单鹤		0		0	0	0	0
非常可恨	fikh	简单鹤		0		0	0	0	0
非常看好	fikh	简单鹤		0		0	0	0	0
非常快乐	fikl	简单鹤		0		0	0	0	0
非常困难	fikn	简单鹤		0		0	0	0	0
非常苦恼	fikn	简单鹤		0		0	0	0	0
非常可惜	fikx	简单鹤		0		0	0	0	0
非常可笑	fikx	简单鹤		0		0	0	0	0
付出劳动	fild	简单鹤		0		0	0	0	0
非常乐观	filg	简单鹤		0		0	0	0	0
非常厉害	filh	简单鹤		0		0	0	0	0
非常落后	filh	简单鹤		0		0	0	0	0
非常了解	filj	简单鹤		0		0	0	0	0
非常理解	filj	简单鹤		0		0	0	0	0
风尘碌碌	fill	简单鹤		1		0	0	0	0
负重练习	filx	简单鹤		0		0	0	0	0
废长立幼	fily	简单鹤		0		0	0	0	0
非常乐意	fily	简单鹤		0		0	0	0	0
分成两组	filz	简单鹤		0		0	0	0	0
非常明白	fimb	简单鹤		0		0	0	0	0
非常矛盾	fimd	简单鹤		0		0	0	0	0
非常敏感	fimg	简单鹤		0		0	0	0	0
非常漫长	fimi	简单鹤		0		0	0	0	0
房产面积	fimj	简单鹤		0		0	0	0	0
非常美丽	fiml	简单鹤		0		0	0	0	0
房产买卖	fimm	简单鹤		0		0	0	0	0
非常密切	fimq	简单鹤		0		0	0	0	0
非常明确	fimq	简单鹤		0		0	0	0	0
非常陌生	fimu	简单鹤		0		0	0	0	0
非常难过	fing	简单鹤		0		0	0	0	0
非常恼火	finh	简单鹤		0		0	0	0	0
非常年轻	finq	简单鹤		0		0	0	0	0
非常难受	finu	简单鹤		0		0	0	0	0
非常难忘	finw	简单鹤		0		0	0	0	0
扶持农业	finy	简单鹤		0		0	0	0	0
非常普遍	fipb	简单鹤		0		0	0	0	0
非常佩服	fipf	简单鹤		0		0	0	0	0
非常平静	fipj	简单鹤		0		0	0	0	0
非常迫切	fipq	简单鹤		0		0	0	0	0
非常普通	fipt	简单鹤		0		0	0	0	0
非常朴实	fipu	简单鹤		0		0	0	0	0
非常平稳	fipw	简单鹤		0		0	0	0	0
非常强大	fiqd	简单鹤		0		0	0	0	0
非常气愤	fiqf	简单鹤		0		0	0	0	0
非常奇怪	fiqg	简单鹤		0		0	0	0	0
非常奇妙	fiqm	简单鹤		0		0	0	0	0
非常轻松	fiqs	简单鹤		0		0	0	0	0
非常热烈	firl	简单鹤		0		0	0	0	0
非常热闹	firn	简单鹤		0		0	0	0	0
非常认同	firt	简单鹤		0		0	0	0	0
非常认真	firv	简单鹤		0		0	0	0	0
非常荣幸	firx	简单鹤		0		0	0	0	0
非常容易	firy	简单鹤		0		0	0	0	0
非常随便	fisb	简单鹤		0		0	0	0	0
废除死刑	fisx	简单鹤		0		0	0	0	0
非常特别	fitb	简单鹤		0		0	0	0	0
非常突出	fiti	简单鹤		0		0	0	0	0
非常痛苦	fitk	简单鹤		0		0	0	0	0
非常特殊	fitu	简单鹤		0		0	0	0	0
非常痛心	fitx	简单鹤		0		0	0	0	0
非常少的	fiud	简单鹤		0		0	0	0	0
非常手段	fiud	简单鹤		0		0	0	0	0
非常适合	fiuh	简单鹤		0		0	0	0	0
非常时刻	fiuk	简单鹤		0		0	0	0	0
非常深刻	fiuk	简单鹤		0		0	0	0	0
非常生气	fiuq	简单鹤		0		0	0	0	0
非常深入	fiur	简单鹤		0		0	0	0	0
非常熟悉	fiux	简单鹤		0		0	0	0	0
发出声音	fiuy	简单鹤		0		0	0	0	0
非常值得	fivd	简单鹤		0		0	0	0	0
非常之好	fivh	简单鹤		0		0	0	0	0
非常之处	fivi	简单鹤		0		0	0	0	0
房产中介	fivj	简单鹤		0		0	0	0	0
非常准确	fivq	简单鹤		0		0	0	0	0
非常正确	fivq	简单鹤		0		0	0	0	0
非常之时	fivu	简单鹤		0		0	0	0	0
覆巢之下	fivx	简单鹤		0		0	0	0	0
非常之行	fivx	简单鹤		0		0	0	0	0
非常稳定	fiwd	简单鹤		0		0	0	0	0
发出文件	fiwj	简单鹤		0		0	0	0	0
非常完美	fiwm	简单鹤		0		0	0	0	0
非常危险	fiwx	简单鹤		0		0	0	0	0
非常兴奋	fixf	简单鹤		0		0	0	0	0
非常喜欢	fixh	简单鹤		0		0	0	0	0
非常辛苦	fixk	简单鹤		0		0	0	0	0
非常信任	fixr	简单鹤		0		0	0	0	0
非常相似	fixs	简单鹤		0		0	0	0	0
非常欣赏	fixu	简单鹤		0		0	0	0	0
非常细致	fixv	简单鹤		0		0	0	0	0
非常向往	fixw	简单鹤		0		0	0	0	0
非常希望	fixw	简单鹤		0		0	0	0	0
反常现象	fixx	简单鹤		0		0	0	0	0
非常小心	fixx	简单鹤		0		0	0	0	0
非常幸运	fixy	简单鹤		0		0	0	0	0
非常需要	fixy	简单鹤		0		0	0	0	0
丰川祥子	fixz	简单鹤		0		0	0	0	0
非常应该	fiyg	简单鹤		0		0	0	0	0
非常友好	fiyh	简单鹤		0		0	0	0	0
非常遗憾	fiyh	简单鹤		0		0	0	0	0
非常优美	fiym	简单鹤		0		0	0	0	0
非常有名	fiym	简单鹤		0		0	0	0	0
付出一切	fiyq	简单鹤		0		0	0	0	0
非常有趣	fiyq	简单鹤		0		0	0	0	0
非常严肃	fiys	简单鹤		0		0	0	0	0
非常优秀	fiyx	简单鹤		0		0	0	0	0
非常有限	fiyx	简单鹤		0		0	0	0	0
非常有用	fiyy	简单鹤		0		0	0	0	0
非常用字	fiyz	简单鹤		0		0	0	0	0
非常糟糕	fizg	简单鹤		0		0	0	0	0
非常自然	fizr	简单鹤		0		0	0	0	0
非常仔细	fizx	简单鹤		0		0	0	0	0
分斤掰两	fjbl	简单鹤		1		0	0	0	0
附加保险	fjbx	简单鹤		0		0	0	0	0
分筋错骨	fjcg	简单鹤		0		0	0	0	0
飞机大炮	fjdp	简单鹤		0		0	0	0	0
附近的人	fjdr	简单鹤		0		0	0	0	0
附加服务	fjfw	简单鹤		0		0	0	0	0
放假回家	fjhj	简单鹤		0		0	0	0	0
房间号码	fjhm	简单鹤		0		0	0	0	0
风紧扯呼	fjih	简单鹤		0		0	0	0	0
坊间传闻	fjiw	简单鹤		0		0	0	0	0
费尽了心	fjlx	简单鹤		0		0	0	0	0
非镜面屏	fjmp	简单鹤		0		0	0	0	0
风景迷人	fjmr	简单鹤		0		0	0	0	0
飞机模型	fjmx	简单鹤		0		0	0	0	0
附加内容	fjnr	简单鹤		0		0	0	0	0
费尽脑子	fjnz	简单鹤		0		0	0	0	0
费尽钱财	fjqc	简单鹤		0		0	0	0	0
飞机起飞	fjqf	简单鹤		0		0	0	0	0
放假期间	fjqj	简单鹤		0		0	0	0	0
罚酒三杯	fjsb	简单鹤		0		0	0	0	0
腹肌撕裂	fjsl	简单鹤		0		0	0	0	0
费尽思量	fjsl	简单鹤		0		0	0	0	0
封建思想	fjsx	简单鹤		0		0	0	0	0
风急天高	fjtg	简单鹤		0		0	0	0	0
附加条件	fjtj	简单鹤		0		0	0	0	0
封建统治	fjtv	简单鹤		0		0	0	0	0
封建时代	fjud	简单鹤		0		0	0	0	0
封建时期	fjuq	简单鹤		0		0	0	0	0
飞机失事	fjuu	简单鹤		0		0	0	0	0
反间之计	fjvj	简单鹤		1		0	0	0	0
封建专制	fjvv	简单鹤		0		0	0	0	0
封见主义	fjvy	简单鹤		0		0	0	0	0
飞机制造	fjvz	简单鹤		0		0	0	0	0
房价下跌	fjxd	简单鹤		0		0	0	0	0
放假以后	fjyh	简单鹤		0		0	0	0	0
反将一军	fjyj	简单鹤		0		0	0	0	0
丰俭由人	fjyr	简单鹤		0		0	0	0	0
佛教用语	fjyy	简单鹤		0		0	0	0	0
封建糟粕	fjzp	简单鹤		0		0	0	0	0
疯狂暗示	fkau	简单鹤		0		0	0	0	0
逢考必过	fkbg	简单鹤		0		0	0	0	0
放空大脑	fkdn	简单鹤		0		0	0	0	0
反恐斗争	fkdv	简单鹤		0		0	0	0	0
付款方式	fkfu	简单鹤		0		0	0	0	0
反恐合作	fkhz	简单鹤		0		0	0	0	0
罚款处理	fkil	简单鹤		0		0	0	0	0
凡客诚品	fkip	简单鹤		0		0	0	0	0
翻空出奇	fkiq	简单鹤		1		0	0	0	0
防空警报	fkjb	简单鹤		0		0	0	0	0
访客记录	fkjl	简单鹤		0		0	0	0	0
佛靠金装	fkjv	简单鹤		0		0	0	0	0
反恐精英	fkjy	简单鹤		0		0	0	0	0
防空雷达	fkld	简单鹤		0		0	0	0	0
放空脑子	fknz	简单鹤		0		0	0	0	0
俯瞰全场	fkqi	简单鹤		0		0	0	0	0
放开思想	fksx	简单鹤		0		0	0	0	0
付款通道	fktd	简单鹤		0		0	0	0	0
罚款数额	fkue	简单鹤		0		0	0	0	0
疯狂输出	fkui	简单鹤		0		0	0	0	0
放开手脚	fkuj	简单鹤		0		0	0	0	0
佛口圣心	fkux	简单鹤		0		0	0	0	0
佛口蛇心	fkux	简单鹤		1		0	0	0	0
分开使用	fkuy	简单鹤		0		0	0	0	0
方可使用	fkuy	简单鹤		0		0	0	0	0
反馈意见	fkyj	简单鹤		0		0	0	0	0
反抗压迫	fkyp	简单鹤		0		0	0	0	0
妇科炎症	fkyv	简单鹤		0		0	0	0	0
疯狂英语	fkyy	简单鹤		0		0	0	0	0
法律保护	flbh	简单鹤		0		0	0	0	0
翻录必究	flbj	简单鹤		0		0	0	0	0
分类标签	flbq	简单鹤		0		0	0	0	0
翻脸不认	flbr	简单鹤		0		0	0	0	0
法律保障	flbv	简单鹤		0		0	0	0	0
分类词库	flck	简单鹤		0		0	0	0	0
福利彩票	flcp	简单鹤		0		0	0	0	0
发了大财	fldc	简单鹤		0		0	0	0	0
犯了大忌	fldj	简单鹤		0		0	0	0	0
飞离地面	fldm	简单鹤		0		0	0	0	0
峰峦叠嶂	fldv	简单鹤		0		0	0	0	0
法律地位	fldw	简单鹤		0		0	0	0	0
福利待遇	fldy	简单鹤		0		0	0	0	0
焚林而田	flet	简单鹤		1		0	0	0	0
风力发电	flfd	简单鹤		0		0	0	0	0
奋力反抗	flfk	简单鹤		0		0	0	0	0
法律服务	flfw	简单鹤		0		0	0	0	0
纷乱复杂	flfz	简单鹤		0		0	0	0	0
法律规定	flgd	简单鹤		0		0	0	0	0
分裂国家	flgj	简单鹤		0		0	0	0	0
放了个屁	flgp	简单鹤		0		0	0	0	0
发来贺电	flhd	简单鹤		0		0	0	0	0
福利活动	flhd	简单鹤		0		0	0	0	0
法律环境	flhj	简单鹤		0		0	0	0	0
风林火山	flhu	简单鹤		0		0	0	0	0
翻脸成仇	flii	简单鹤		0		0	0	0	0
分离重码	flim	简单鹤		0		0	0	0	0
法律常识	fliu	简单鹤		0		0	0	0	0
法律程序	flix	简单鹤		0		0	0	0	0
风流绝代	fljd	简单鹤		0		0	0	0	0
分类价格	fljg	简单鹤		0		0	0	0	0
福利基金	fljj	简单鹤		0		0	0	0	0
分裂间期	fljq	简单鹤		0		0	0	0	0
傅雷家书	flju	简单鹤		0		0	0	0	0
法律解释	flju	简单鹤		0		0	0	0	0
奋力角逐	fljv	简单鹤		0		0	0	0	0
封狼居胥	fljx	简单鹤		0		0	0	0	0
风流快活	flkh	简单鹤		0		0	0	0	0
发来看看	flkk	简单鹤		0		0	0	0	0
法律空子	flkz	简单鹤		0		0	0	0	0
分类垃圾	fllj	简单鹤		0		0	0	0	0
费了老劲	fllj	简单鹤		0		0	0	0	0
费力劳心	fllx	简单鹤		1		0	0	0	0
犯了毛病	flmb	简单鹤		0		0	0	0	0
风流名士	flmu	简单鹤		0		0	0	0	0
服了你了	flnl	简单鹤		0		0	0	0	0
防狼喷剂	flpj	简单鹤		0		0	0	0	0
防狼喷雾	flpw	简单鹤		0		0	0	0	0
法律培训	flpx	简单鹤		0		0	0	0	0
风流千古	flqg	简单鹤		1		0	0	0	0
奋力抢救	flqj	简单鹤		0		0	0	0	0
法律权威	flqw	简单鹤		0		0	0	0	0
峰峦如聚	flrj	简单鹤		0		0	0	0	0
风流儒雅	flry	简单鹤		1		0	0	0	0
法律诉讼	flss	简单鹤		0		0	0	0	0
分类讨论	fltl	简单鹤		0		0	0	0	0
法律条例	fltl	简单鹤		0		0	0	0	0
犯了天条	fltt	简单鹤		0		0	0	0	0
法律条文	fltw	简单鹤		0		0	0	0	0
法律手段	flud	简单鹤		0		0	0	0	0
福禄双全	fluq	简单鹤		1		0	0	0	0
放量上涨	fluv	简单鹤		0		0	0	0	0
风流水转	fluv	简单鹤		0		0	0	0	0
福禄寿喜	flux	简单鹤	199	0		0	0	0	0
福禄寿禧	flux	简单鹤		0		0	0	0	0
福利事业	fluy	简单鹤		0		0	0	0	0
涪陵榨菜	flvc	简单鹤		0		0	0	0	0
法律制度	flvd	简单鹤		0		0	0	0	0
奋力追赶	flvg	简单鹤		0		0	0	0	0
犯了众怒	flvn	简单鹤		0		0	0	0	0
法律文件	flwj	简单鹤		0		0	0	0	0
翻脸无情	flwq	简单鹤		0		0	0	0	0
法律文书	flwu	简单鹤		0		0	0	0	0
分类网站	flwv	简单鹤		0		0	0	0	0
放量下跌	flxd	简单鹤		0		0	0	0	0
奋力向前	flxq	简单鹤		0		0	0	0	0
奋力一搏	flyb	简单鹤		0		0	0	0	0
翻了一倍	flyb	简单鹤		0		0	0	0	0
发了一个	flyg	简单鹤		0		0	0	0	0
法律依据	flyj	简单鹤		0		0	0	0	0
法律援助	flyv	简单鹤		0		0	0	0	0
风灵月影	flyy	简单鹤		0		0	0	0	0
放明白点	fmbd	简单鹤		0		0	0	0	0
负面报道	fmbd	简单鹤		0		0	0	0	0
锋芒逼人	fmbr	简单鹤		1		0	0	0	0
佛门弟子	fmdz	简单鹤		0		0	0	0	0
放马过来	fmgl	简单鹤		0		0	0	0	0
飞沫传播	fmib	简单鹤		0		0	0	0	0
放慢脚步	fmjb	简单鹤		0		0	0	0	0
佛门净地	fmjd	简单鹤		0		0	0	0	0
放慢进度	fmjd	简单鹤		0		0	0	0	0
封茗囧菌	fmjj	简单鹤		0		0	0	0	0
佛门戒律	fmjl	简单鹤		0		0	0	0	0
佛门净土	fmjt	简单鹤		0		0	0	0	0
负面评价	fmpj	简单鹤		0		0	0	0	0
负面评论	fmpl	简单鹤		0		0	0	0	0
夫目前犯	fmqf	简单鹤		0		0	0	0	0
风貌全国	fmqg	简单鹤		0		0	0	0	0
风靡全国	fmqg	简单鹤		0		0	0	0	0
肥马轻裘	fmqq	简单鹤		1		0	0	0	0
风靡全球	fmqq	简单鹤		0		0	0	0	0
负面情绪	fmqx	简单鹤		0		0	0	0	0
父母双亡	fmuw	简单鹤		0		0	0	0	0
父母之恩	fmve	简单鹤		0		0	0	0	0
父母之命	fmvm	简单鹤		0		0	0	0	0
反面无情	fmwq	简单鹤		1		0	0	0	0
父母兄弟	fmxd	简单鹤		0		0	0	0	0
伐毛洗髓	fmxs	简单鹤		1		0	0	0	0
奉命行事	fmxu	简单鹤		0		0	0	0	0
负面新闻	fmxw	简单鹤		0		0	0	0	0
负面因素	fmys	简单鹤		0		0	0	0	0
负面影响	fmyx	简单鹤		0		0	0	0	0
蜂蜜柚子	fmyz	简单鹤		0		0	0	0	0
负面作用	fmzy	简单鹤		0		0	0	0	0
非你不可	fnbk	简单鹤		0		0	0	0	0
妇女代表	fndb	简单鹤		0		0	0	0	0
妇女大会	fndh	简单鹤		0		0	0	0	0
妇女地位	fndw	简单鹤		0		0	0	0	0
份内份外	fnfw	简单鹤		0		0	0	0	0
肥醲甘脆	fngc	简单鹤		0		0	0	0	0
父女关系	fngx	简单鹤		0		0	0	0	0
飞鸟和蝉	fnhi	简单鹤		0		0	0	0	0
佛怒火莲	fnhl	简单鹤		0		0	0	0	0
妇女健康	fnjk	简单鹤		0		0	0	0	0
父女两人	fnlr	简单鹤		0		0	0	0	0
非你莫属	fnmu	简单鹤		0		0	0	0	0
妇女权利	fnql	简单鹤		0		0	0	0	0
父女情深	fnqu	简单鹤		0		0	0	0	0
妇女权益	fnqy	简单鹤		0		0	0	0	0
佛怒唐莲	fntl	简单鹤		0		0	0	0	0
妇女团体	fntt	简单鹤		0		0	0	0	0
份内之事	fnvu	简单鹤		0		0	0	0	0
妇女之友	fnvy	简单鹤		0		0	0	0	0
妇女卫生	fnwu	简单鹤		0		0	0	0	0
放你一马	fnym	简单鹤		0		0	0	0	0
妇女组织	fnzv	简单鹤		0		0	0	0	0
非欧几何	fojh	简单鹤		0		0	0	0	0
风评被害	fpbh	简单鹤		0		0	0	0	0
分配方案	fpfa	简单鹤		0		0	0	0	0
分配方式	fpfu	简单鹤		0		0	0	0	0
风评反转	fpfv	简单鹤		0		0	0	0	0
分配公平	fpgp	简单鹤		0		0	0	0	0
扶贫开发	fpkf	简单鹤		0		0	0	0	0
分配利润	fplr	简单鹤		0		0	0	0	0
疯批美人	fpmr	简单鹤		0		0	0	0	0
分配情况	fpqk	简单鹤		0		0	0	0	0
分配任务	fprw	简单鹤		0		0	0	0	0
反派人物	fprw	简单鹤		0		0	0	0	0
分配土地	fptd	简单鹤		0		0	0	0	0
分配体制	fptv	简单鹤		0		0	0	0	0
幅频特性	fptx	简单鹤		0		0	0	0	0
抚平伤口	fpuk	简单鹤		0		0	0	0	0
分配政策	fpvc	简单鹤		0		0	0	0	0
分配完毕	fpwb	简单鹤		0		0	0	0	0
幅频响应	fpxy	简单鹤		0		0	0	0	0
分配原则	fpyz	简单鹤		0		0	0	0	0
分歧不大	fqbd	简单鹤		0		0	0	0	0
饭前便后	fqbh	简单鹤		0		0	0	0	0
非去不可	fqbk	简单鹤		0		0	0	0	0
肺气不宣	fqbx	简单鹤		0		0	0	0	0
风前残烛	fqcv	简单鹤		1		0	0	0	0
放弃抵抗	fqdk	简单鹤		0		0	0	0	0
分清敌友	fqdy	简单鹤		0		0	0	0	0
夫妻恩爱	fqea	简单鹤		0		0	0	0	0
富强发达	fqfd	简单鹤		0		0	0	0	0
奋起反抗	fqfk	简单鹤		0		0	0	0	0
夫妻肺片	fqfp	简单鹤		0		0	0	0	0
夫妻感情	fqgq	简单鹤		0		0	0	0	0
夫妻关系	fqgx	简单鹤		0		0	0	0	0
发起话题	fqht	简单鹤		0		0	0	0	0
番茄炒蛋	fqid	简单鹤		0		0	0	0	0
风起潮涌	fqiy	简单鹤		0		0	0	0	0
负气出走	fqiz	简单鹤		0		0	0	0	0
发起进攻	fqjg	简单鹤		0		0	0	0	0
分期开发	fqkf	简单鹤		0		0	0	0	0
飞起来了	fqll	简单鹤		0		0	0	0	0
番茄连招	fqlv	简单鹤		0		0	0	0	0
父亲母亲	fqmq	简单鹤		0		0	0	0	0
富强民主	fqmv	简单鹤		0		0	0	0	0
分期免息	fqmx	简单鹤		0		0	0	0	0
扶清灭洋	fqmy	简单鹤		0		0	0	0	0
放轻松点	fqsd	简单鹤		0		0	0	0	0
番茄土豆	fqtd	简单鹤		0		0	0	0	0
非全贴合	fqth	简单鹤		0		0	0	0	0
发起投票	fqtp	简单鹤		0		0	0	0	0
发起偷袭	fqtx	简单鹤		0		0	0	0	0
夫妻双方	fquf	简单鹤		0		0	0	0	0
风情少妇	fquf	简单鹤		0		0	0	0	0
夫妻生活	fquh	简单鹤		0		0	0	0	0
肺气上逆	fqun	简单鹤		0		0	0	0	0
夫妻双双	fquu	简单鹤		0		0	0	0	0
夫妻之间	fqvj	简单鹤		0		0	0	0	0
放弃治疗	fqvl	简单鹤		0		0	0	0	0
房前屋后	fqwh	简单鹤		0		0	0	0	0
饭圈文化	fqwh	简单鹤		0		0	0	0	0
非请勿进	fqwj	简单鹤		0		0	0	0	0
非请勿入	fqwr	简单鹤		0		0	0	0	0
番茄小说	fqxu	简单鹤		0		0	0	0	0
饭前洗手	fqxu	简单鹤		0		0	0	0	0
发群消息	fqxx	简单鹤		0		0	0	0	0
枫桥夜泊	fqyb	简单鹤		0		0	0	0	0
风清云淡	fqyd	简单鹤		0		0	0	0	0
夫妻一场	fqyi	简单鹤		0		0	0	0	0
飞起一脚	fqyj	简单鹤		0		0	0	0	0
分区压力	fqyl	简单鹤		0		0	0	0	0
风趣幽默	fqym	简单鹤		0		0	0	0	0
放弃一切	fqyq	简单鹤		0		0	0	0	0
飞墙走壁	fqzb	简单鹤		0		0	0	0	0
负起责任	fqzr	简单鹤		0		0	0	0	0
法人变更	frbg	简单鹤		0		0	0	0	0
逢人便说	frbu	简单鹤		0		0	0	0	0
肥肉大酒	frdj	简单鹤		0		0	0	0	0
法人地位	frdw	简单鹤		0		0	0	0	0
繁荣发展	frfv	简单鹤		0		0	0	0	0
附儒风雅	frfy	简单鹤		0		0	0	0	0
肥肉厚酒	frhj	简单鹤		0		0	0	0	0
繁荣经济	frjj	简单鹤		0		0	0	0	0
富人家庭	frjt	简单鹤		0		0	0	0	0
逢人就说	frju	简单鹤		0		0	0	0	0
放入口中	frkv	简单鹤		0		0	0	0	0
反人类罪	frlz	简单鹤		0		0	0	0	0
否认三连	frsl	简单鹤		0		0	0	0	0
法人身份	fruf	简单鹤		0		0	0	0	0
否认事实	fruu	简单鹤		0		0	0	0	0
凡人之躯	frvq	简单鹤		0		0	0	0	0
繁荣文化	frwh	简单鹤		0		0	0	0	0
芙蓉王源	frwy	简单鹤		0		0	0	0	0
妇人心肠	frxi	简单鹤		0		0	0	0	0
凡人修真	frxv	简单鹤		0		0	0	0	0
凡人修仙	frxx	简单鹤		0		0	0	0	0
否认一切	fryq	简单鹤		0		0	0	0	0
弗如远甚	fryu	简单鹤		0		0	0	0	0
富人游戏	fryx	简单鹤		0		0	0	0	0
方枘圆凿	fryz	简单鹤		1		0	0	0	0
凡人遭殃	frzy	简单鹤		0		0	0	0	0
放任自由	frzy	简单鹤		0		0	0	0	0
奋死抵抗	fsdk	简单鹤		0		0	0	0	0
分散对齐	fsdq	简单鹤		0		0	0	0	0
发送短信	fsdx	简单鹤		0		0	0	0	0
放松放松	fsfs	简单鹤		0		0	0	0	0
飞速发展	fsfv	简单鹤		0		0	0	0	0
分散风险	fsfx	简单鹤		0		0	0	0	0
粉丝互动	fshd	简单鹤		0		0	0	0	0
粉丝画像	fshx	简单鹤		0		0	0	0	0
非死即伤	fsju	简单鹤		0		0	0	0	0
粉丝列表	fslb	简单鹤		0		0	0	0	0
粉丝滤镜	fslj	简单鹤		0		0	0	0	0
粉丝粘度	fsnd	简单鹤		0		0	0	0	0
粉丝黏性	fsnx	简单鹤		0		0	0	0	0
烦死人了	fsrl	简单鹤		0		0	0	0	0
发散思维	fssw	简单鹤		0		0	0	0	0
发送失败	fsub	简单鹤		0		0	0	0	0
放松身心	fsux	简单鹤		0		0	0	0	0
肤色正确	fsvq	简单鹤		0		0	0	0	0
烦死我了	fswl	简单鹤		0		0	0	0	0
方遂吾愿	fswy	简单鹤		0		0	0	0	0
飞速行驶	fsxu	简单鹤		0		0	0	0	0
封锁消息	fsxx	简单鹤		0		0	0	0	0
父死子继	fszj	简单鹤		0		0	0	0	0
坟头蹦迪	ftbd	简单鹤		0		0	0	0	0
非他不嫁	ftbj	简单鹤		0		0	0	0	0
非他不可	ftbk	简单鹤		0		0	0	0	0
非她不娶	ftbq	简单鹤		0		0	0	0	0
粪土不如	ftbr	简单鹤		1		0	0	0	0
飞天大草	ftdc	简单鹤		0		0	0	0	0
飞天遁地	ftdd	简单鹤		0		0	0	0	0
分田到户	ftdh	简单鹤		0		0	0	0	0
非同等闲	ftdx	简单鹤		0		0	0	0	0
腹痛腹胀	ftfv	简单鹤		0		0	0	0	0
非通归字	ftgz	简单鹤		0		0	0	0	0
分体键盘	ftjp	简单鹤		0		0	0	0	0
飞天茅台	ftmt	简单鹤		0		0	0	0	0
非他莫属	ftmu	简单鹤		0		0	0	0	0
非她莫属	ftmu	简单鹤		0		0	0	0	0
扶她奶茶	ftni	简单鹤		0		0	0	0	0
沸腾期待	ftqd	简单鹤		0		0	0	0	0
法庭认定	ftrd	简单鹤		0		0	0	0	0
飞天入地	ftrd	简单鹤		0		0	0	0	0
凡胎肉眼	ftry	简单鹤		1		0	0	0	0
法庭调查	ftti	简单鹤		0		0	0	0	0
法庭调解	fttj	简单鹤		0		0	0	0	0
发帖时间	ftuj	简单鹤		0		0	0	0	0
法庭上见	ftuj	简单鹤		0		0	0	0	0
焚天煮海	ftvh	简单鹤		0		0	0	0	0
风头正盛	ftvu	简单鹤		0		0	0	0	0
繁体中文	ftvw	简单鹤		0		0	0	0	0
肥田沃地	ftwd	简单鹤		0		0	0	0	0
分头行动	ftxd	简单鹤		0		0	0	0	0
法天象地	ftxd	简单鹤		0		0	0	0	0
放他一马	ftym	简单鹤		0		0	0	0	0
非同以往	ftyw	简单鹤		0		0	0	0	0
伏尸遍野	fuby	简单鹤		0		0	0	0	0
防水材料	fucl	简单鹤		0		0	0	0	0
发生错误	fucw	简单鹤		0		0	0	0	0
放声大喊	fudh	简单鹤		0		0	0	0	0
放声大哭	fudk	简单鹤		0		0	0	0	0
反射定律	fudl	简单鹤		0		0	0	0	0
放声大笑	fudx	简单鹤		0		0	0	0	0
负手而立	fuel	简单鹤		0		0	0	0	0
飞逝而去	fueq	简单鹤		0		0	0	0	0
缚手缚脚	fufj	简单鹤		0		0	0	0	0
费时费力	fufl	简单鹤		0		0	0	0	0
风水泛滥	fufl	简单鹤		0		0	0	0	0
发生改变	fugb	简单鹤		0		0	0	0	0
放声高歌	fugg	简单鹤		0		0	0	0	0
放声歌唱	fugi	简单鹤		0		0	0	0	0
发烧感冒	fugm	简单鹤		0		0	0	0	0
发生关系	fugx	简单鹤		0		0	0	0	0
腹式呼吸	fuhx	简单鹤		0		0	0	0	0
发生冲突	fuit	简单鹤		0		0	0	0	0
法术穿透	fuit	简单鹤		0		0	0	0	0
防水卷材	fujc	简单鹤		0		0	0	0	0
复式结构	fujg	简单鹤		0		0	0	0	0
焚烧秸秆	fujg	简单鹤		0		0	0	0	0
